index DOY ASY-D ASY-H SYM-D SYM-H
"2003-11-20 08:57:00" 324 113 102 0 -34
"2003-11-20 08:58:00" 324 115 114 0 -31
"2003-11-20 08:59:00" 324 116 120 0 -32
"2003-11-20 09:00:00" 324 115 128 1 -32
"2003-11-20 09:01:00" 324 113 135 1 -33
"2003-11-20 09:02:00" 324 111 142 1 -34
"2003-11-20 09:03:00" 324 112 146 2 -36
"2003-11-20 09:04:00" 324 113 151 3 -36
"2003-11-20 09:05:00" 324 112 153 3 -38
"2003-11-20 09:06:00" 324 113 157 4 -38
"2003-11-20 09:07:00" 324 115 159 4 -40
"2003-11-20 09:08:00" 324 115 158 5 -41
"2003-11-20 09:09:00" 324 112 161 5 -40
"2003-11-20 09:10:00" 324 113 164 5 -34
"2003-11-20 09:11:00" 324 126 163 5 -30
"2003-11-20 09:12:00" 324 129 158 6 -32
"2003-11-20 09:13:00" 324 134 157 5 -34
"2003-11-20 09:14:00" 324 134 153 6 -34
"2003-11-20 09:15:00" 324 140 154 6 -34
"2003-11-20 09:16:00" 324 143 150 6 -33
"2003-11-20 09:17:00" 324 148 146 6 -32
"2003-11-20 09:18:00" 324 154 144 6 -32
"2003-11-20 09:19:00" 324 156 145 6 -32
"2003-11-20 09:20:00" 324 157 153 7 -29
"2003-11-20 09:21:00" 324 163 150 6 -28
"2003-11-20 09:22:00" 324 164 143 5 -28
"2003-11-20 09:23:00" 324 166 142 5 -29
"2003-11-20 09:24:00" 324 169 146 6 -30
"2003-11-20 09:25:00" 324 172 148 6 -32
"2003-11-20 09:26:00" 324 172 147 6 -34
"2003-11-20 09:27:00" 324 169 153 6 -33
"2003-11-20 09:28:00" 324 169 154 6 -34
"2003-11-20 09:29:00" 324 170 154 5 -34
"2003-11-20 09:30:00" 324 169 157 5 -34
"2003-11-20 09:31:00" 324 167 160 5 -35
"2003-11-20 09:32:00" 324 164 162 4 -34
"2003-11-20 09:33:00" 324 165 158 3 -34
"2003-11-20 09:34:00" 324 165 157 2 -33
"2003-11-20 09:35:00" 324 166 158 2 -34
"2003-11-20 09:36:00" 324 163 159 2 -35
"2003-11-20 09:37:00" 324 164 159 1 -37
"2003-11-20 09:38:00" 324 162 155 1 -37
"2003-11-20 09:39:00" 324 162 157 0 -37
"2003-11-20 09:40:00" 324 165 159 0 -37
"2003-11-20 09:41:00" 324 168 160 -1 -38
"2003-11-20 09:42:00" 324 169 161 0 -39
"2003-11-20 09:43:00" 324 170 163 0 -41
"2003-11-20 09:44:00" 324 170 165 -1 -45
"2003-11-20 09:45:00" 324 170 169 -1 -46
"2003-11-20 09:46:00" 324 176 172 -1 -45
"2003-11-20 09:47:00" 324 178 174 -2 -45
"2003-11-20 09:48:00" 324 179 173 -2 -46
"2003-11-20 09:49:00" 324 184 174 -3 -48
"2003-11-20 09:50:00" 324 182 173 -2 -51
"2003-11-20 09:51:00" 324 183 173 -3 -57
"2003-11-20 09:52:00" 324 181 176 -3 -60
"2003-11-20 09:53:00" 324 180 176 -4 -59
"2003-11-20 09:54:00" 324 180 175 -6 -58
"2003-11-20 09:55:00" 324 179 176 -5 -58
"2003-11-20 09:56:00" 324 181 176 -4 -58
"2003-11-20 09:57:00" 324 182 175 -4 -59
"2003-11-20 09:58:00" 324 180 175 -4 -60
"2003-11-20 09:59:00" 324 180 173 -3 -61
"2003-11-20 10:00:00" 324 183 171 -3 -62
"2003-11-20 10:01:00" 324 183 167 -2 -63
"2003-11-20 10:02:00" 324 181 170 -1 -62
"2003-11-20 10:03:00" 324 181 169 0 -64
"2003-11-20 10:04:00" 324 181 170 1 -65
"2003-11-20 10:05:00" 324 180 171 2 -65
"2003-11-20 10:06:00" 324 178 174 4 -66
"2003-11-20 10:07:00" 324 178 173 5 -67
"2003-11-20 10:08:00" 324 182 165 4 -74
"2003-11-20 10:09:00" 324 170 175 5 -79
"2003-11-20 10:10:00" 324 162 173 5 -79
"2003-11-20 10:11:00" 324 157 168 6 -77
"2003-11-20 10:12:00" 324 156 163 7 -75
"2003-11-20 10:13:00" 324 155 154 7 -74
"2003-11-20 10:14:00" 324 152 150 7 -76
"2003-11-20 10:15:00" 324 145 148 8 -71
"2003-11-20 10:16:00" 324 147 136 7 -67
"2003-11-20 10:17:00" 324 146 140 8 -65
"2003-11-20 10:18:00" 324 145 137 8 -61
"2003-11-20 10:19:00" 324 140 148 10 -47
"2003-11-20 10:20:00" 324 160 147 7 -48
"2003-11-20 10:21:00" 324 146 137 6 -55
"2003-11-20 10:22:00" 324 123 125 7 -60
"2003-11-20 10:23:00" 324 116 114 6 -67
"2003-11-20 10:24:00" 324 104 124 7 -68
"2003-11-20 10:25:00" 324 104 128 7 -67
"2003-11-20 10:26:00" 324 107 125 8 -69
"2003-11-20 10:27:00" 324 108 140 10 -68
"2003-11-20 10:28:00" 324 113 137 11 -67
"2003-11-20 10:29:00" 324 120 136 12 -66
"2003-11-20 10:30:00" 324 122 121 10 -69
"2003-11-20 10:31:00" 324 116 120 10 -71
"2003-11-20 10:32:00" 324 114 121 11 -69
"2003-11-20 10:33:00" 324 118 121 12 -70
"2003-11-20 10:34:00" 324 118 122 13 -72
"2003-11-20 10:35:00" 324 132 131 10 -78
"2003-11-20 10:36:00" 324 114 123 11 -83
"2003-11-20 10:37:00" 324 120 125 10 -75
"2003-11-20 10:38:00" 324 121 114 11 -79
"2003-11-20 10:39:00" 324 114 116 11 -79
"2003-11-20 10:40:00" 324 105 113 12 -79
"2003-11-20 10:41:00" 324 108 115 12 -78
"2003-11-20 10:42:00" 324 110 120 12 -82
"2003-11-20 10:43:00" 324 108 139 13 -84
"2003-11-20 10:44:00" 324 121 138 10 -99
"2003-11-20 10:45:00" 324 106 137 7 -116
"2003-11-20 10:46:00" 324 90 147 9 -117
"2003-11-20 10:47:00" 324 95 144 9 -114
"2003-11-20 10:48:00" 324 99 137 8 -114
"2003-11-20 10:49:00" 324 97 136 9 -114
"2003-11-20 10:50:00" 324 99 134 10 -113
"2003-11-20 10:51:00" 324 100 129 9 -111
"2003-11-20 10:52:00" 324 100 125 9 -108
"2003-11-20 10:53:00" 324 100 123 9 -105
"2003-11-20 10:54:00" 324 101 117 8 -104
"2003-11-20 10:55:00" 324 97 113 7 -103
"2003-11-20 10:56:00" 324 95 112 7 -102
"2003-11-20 10:57:00" 324 93 107 7 -99
"2003-11-20 10:58:00" 324 95 110 6 -98
"2003-11-20 10:59:00" 324 96 104 6 -98
"2003-11-20 11:00:00" 324 92 100 5 -92
"2003-11-20 11:01:00" 324 95 98 4 -92
"2003-11-20 11:02:00" 324 92 95 5 -92
"2003-11-20 11:03:00" 324 94 101 5 -88
"2003-11-20 11:04:00" 324 93 92 4 -88
"2003-11-20 11:05:00" 324 91 94 5 -84
"2003-11-20 11:06:00" 324 96 92 4 -78
"2003-11-20 11:07:00" 324 97 84 4 -76
"2003-11-20 11:08:00" 324 98 84 3 -75
"2003-11-20 11:09:00" 324 97 82 1 -76
"2003-11-20 11:10:00" 324 93 84 1 -73
"2003-11-20 11:11:00" 324 98 79 -1 -68
"2003-11-20 11:12:00" 324 97 84 0 -65
"2003-11-20 11:13:00" 324 101 88 0 -65
"2003-11-20 11:14:00" 324 95 95 0 -65
"2003-11-20 11:15:00" 324 104 95 0 -65
"2003-11-20 11:16:00" 324 92 97 -1 -67
"2003-11-20 11:17:00" 324 99 102 -1 -62
"2003-11-20 11:18:00" 324 100 101 -1 -61
"2003-11-20 11:19:00" 324 101 101 -2 -61
"2003-11-20 11:20:00" 324 93 110 -2 -57
"2003-11-20 11:21:00" 324 103 107 -2 -50
"2003-11-20 11:22:00" 324 105 103 -1 -50
"2003-11-20 11:23:00" 324 103 103 -1 -56
"2003-11-20 11:24:00" 324 98 107 -1 -60
"2003-11-20 11:25:00" 324 97 110 -1 -68
"2003-11-20 11:26:00" 324 91 118 -2 -78
"2003-11-20 11:27:00" 324 81 134 -3 -81
"2003-11-20 11:28:00" 324 80 135 -2 -77
"2003-11-20 11:29:00" 324 81 121 -2 -75
"2003-11-20 11:30:00" 324 79 113 -2 -75
"2003-11-20 11:31:00" 324 73 113 0 -74
"2003-11-20 11:32:00" 324 70 112 0 -72
"2003-11-20 11:33:00" 324 70 103 0 -70
"2003-11-20 11:34:00" 324 71 103 0 -67
"2003-11-20 11:35:00" 324 68 100 -1 -67
"2003-11-20 11:36:00" 324 65 101 -1 -65
"2003-11-20 11:37:00" 324 63 95 -1 -67
"2003-11-20 11:38:00" 324 57 93 -1 -68
"2003-11-20 11:39:00" 324 51 94 -1 -68
"2003-11-20 11:40:00" 324 45 102 0 -63
"2003-11-20 11:41:00" 324 45 106 1 -58
"2003-11-20 11:42:00" 324 43 107 3 -57
"2003-11-20 11:43:00" 324 46 111 5 -58
"2003-11-20 11:44:00" 324 47 113 5 -64
"2003-11-20 11:45:00" 324 45 113 6 -66
"2003-11-20 11:46:00" 324 45 120 7 -67
"2003-11-20 11:47:00" 324 47 126 7 -67
"2003-11-20 11:48:00" 324 48 122 7 -70
"2003-11-20 11:49:00" 324 45 126 7 -67
"2003-11-20 11:50:00" 324 45 131 6 -63
"2003-11-20 11:51:00" 324 46 131 6 -61
"2003-11-20 11:52:00" 324 44 134 7 -57
"2003-11-20 11:53:00" 324 46 137 7 -53
"2003-11-20 11:54:00" 324 46 139 7 -53
"2003-11-20 11:55:00" 324 48 143 7 -51
"2003-11-20 11:56:00" 324 48 144 8 -52
"2003-11-20 11:57:00" 324 50 140 8 -56
"2003-11-20 11:58:00" 324 53 139 7 -60
"2003-11-20 11:59:00" 324 58 149 9 -60
"2003-11-20 12:00:00" 324 62 153 10 -63
"2003-11-20 12:01:00" 324 66 155 11 -63
"2003-11-20 12:02:00" 324 67 152 13 -64
"2003-11-20 12:03:00" 324 71 146 13 -68
"2003-11-20 12:04:00" 324 72 148 15 -68
"2003-11-20 12:05:00" 324 73 150 16 -69
"2003-11-20 12:06:00" 324 79 150 15 -70
"2003-11-20 12:07:00" 324 80 146 14 -71
"2003-11-20 12:08:00" 324 80 148 13 -70
"2003-11-20 12:09:00" 324 80 146 14 -70
"2003-11-20 12:10:00" 324 85 149 14 -67
"2003-11-20 12:11:00" 324 94 152 13 -67
"2003-11-20 12:12:00" 324 109 157 14 -67
"2003-11-20 12:13:00" 324 122 157 14 -66
"2003-11-20 12:14:00" 324 129 159 13 -64
"2003-11-20 12:15:00" 324 144 163 13 -67
"2003-11-20 12:16:00" 324 156 168 14 -66
"2003-11-20 12:17:00" 324 167 172 13 -65
"2003-11-20 12:18:00" 324 179 173 12 -69
"2003-11-20 12:19:00" 324 182 175 11 -69
"2003-11-20 12:20:00" 324 184 179 12 -70
"2003-11-20 12:21:00" 324 189 179 13 -70
"2003-11-20 12:22:00" 324 188 180 13 -69
"2003-11-20 12:23:00" 324 188 183 14 -68
"2003-11-20 12:24:00" 324 186 189 15 -67
"2003-11-20 12:25:00" 324 186 195 16 -67
"2003-11-20 12:26:00" 324 183 198 17 -66
"2003-11-20 12:27:00" 324 178 199 17 -66
"2003-11-20 12:28:00" 324 174 203 18 -66
"2003-11-20 12:29:00" 324 173 207 20 -64
"2003-11-20 12:30:00" 324 177 214 21 -62
"2003-11-20 12:31:00" 324 178 216 21 -60
"2003-11-20 12:32:00" 324 179 219 21 -61
"2003-11-20 12:33:00" 324 180 216 22 -59
"2003-11-20 12:34:00" 324 175 215 21 -58
"2003-11-20 12:35:00" 324 170 215 21 -58
"2003-11-20 12:36:00" 324 173 213 19 -59
"2003-11-20 12:37:00" 324 172 213 20 -59
"2003-11-20 12:38:00" 324 173 215 20 -60
"2003-11-20 12:39:00" 324 170 215 20 -61
"2003-11-20 12:40:00" 324 163 210 19 -60
"2003-11-20 12:41:00" 324 158 208 20 -60
"2003-11-20 12:42:00" 324 156 201 18 -62
"2003-11-20 12:43:00" 324 150 196 18 -61
"2003-11-20 12:44:00" 324 150 196 19 -61
"2003-11-20 12:45:00" 324 149 193 18 -61
"2003-11-20 12:46:00" 324 144 191 18 -61
"2003-11-20 12:47:00" 324 142 190 18 -61
"2003-11-20 12:48:00" 324 137 186 18 -63
"2003-11-20 12:49:00" 324 132 180 17 -64
"2003-11-20 12:50:00" 324 129 177 18 -63
"2003-11-20 12:51:00" 324 130 173 16 -69
"2003-11-20 12:52:00" 324 126 166 15 -73
"2003-11-20 12:53:00" 324 121 158 14 -77
"2003-11-20 12:54:00" 324 118 153 12 -82
"2003-11-20 12:55:00" 324 118 147 10 -87
"2003-11-20 12:56:00" 324 115 149 11 -85
"2003-11-20 12:57:00" 324 115 152 10 -86
"2003-11-20 12:58:00" 324 115 148 7 -89
"2003-11-20 12:59:00" 324 115 143 6 -90
"2003-11-20 13:00:00" 324 114 142 8 -86
"2003-11-20 13:01:00" 324 115 141 10 -81
"2003-11-20 13:02:00" 324 125 142 9 -82
"2003-11-20 13:03:00" 324 132 137 9 -82
"2003-11-20 13:04:00" 324 137 131 9 -85
"2003-11-20 13:05:00" 324 142 130 7 -89
"2003-11-20 13:06:00" 324 146 124 7 -88
"2003-11-20 13:07:00" 324 153 121 8 -86
"2003-11-20 13:08:00" 324 158 124 6 -89
"2003-11-20 13:09:00" 324 160 113 6 -86
"2003-11-20 13:10:00" 324 166 141 9 -81
"2003-11-20 13:11:00" 324 175 161 7 -86
"2003-11-20 13:12:00" 324 176 142 5 -91
"2003-11-20 13:13:00" 324 173 135 6 -93
"2003-11-20 13:14:00" 324 171 123 3 -101
"2003-11-20 13:15:00" 324 159 125 -1 -116
"2003-11-20 13:16:00" 324 144 127 -3 -122
"2003-11-20 13:17:00" 324 136 129 0 -120
"2003-11-20 13:18:00" 324 134 134 2 -122
"2003-11-20 13:19:00" 324 141 140 3 -125
"2003-11-20 13:20:00" 324 145 144 3 -127
"2003-11-20 13:21:00" 324 144 148 5 -130
"2003-11-20 13:22:00" 324 144 150 6 -132
"2003-11-20 13:23:00" 324 140 151 7 -135
"2003-11-20 13:24:00" 324 138 150 10 -133
"2003-11-20 13:25:00" 324 148 149 12 -134
"2003-11-20 13:26:00" 324 156 148 13 -136
"2003-11-20 13:27:00" 324 160 148 13 -136
"2003-11-20 13:28:00" 324 163 149 13 -139
"2003-11-20 13:29:00" 324 166 152 13 -139
"2003-11-20 13:30:00" 324 167 156 11 -139
"2003-11-20 13:31:00" 324 169 159 11 -140
"2003-11-20 13:32:00" 324 170 161 10 -142
"2003-11-20 13:33:00" 324 168 161 10 -145
"2003-11-20 13:34:00" 324 167 161 12 -146
"2003-11-20 13:35:00" 324 165 160 13 -146
"2003-11-20 13:36:00" 324 165 159 15 -146
"2003-11-20 13:37:00" 324 165 156 15 -148
"2003-11-20 13:38:00" 324 164 156 16 -149
"2003-11-20 13:39:00" 324 165 155 17 -149
"2003-11-20 13:40:00" 324 164 153 17 -149
"2003-11-20 13:41:00" 324 162 152 17 -149
"2003-11-20 13:42:00" 324 159 150 17 -149
"2003-11-20 13:43:00" 324 155 149 18 -149
"2003-11-20 13:44:00" 324 149 148 18 -150
"2003-11-20 13:45:00" 324 142 149 17 -152
"2003-11-20 13:46:00" 324 138 148 17 -153
"2003-11-20 13:47:00" 324 134 148 16 -154
"2003-11-20 13:48:00" 324 133 152 17 -154
"2003-11-20 13:49:00" 324 133 150 18 -156
"2003-11-20 13:50:00" 324 132 149 18 -156
"2003-11-20 13:51:00" 324 130 149 19 -158
"2003-11-20 13:52:00" 324 128 148 19 -159
"2003-11-20 13:53:00" 324 128 152 19 -161
"2003-11-20 13:54:00" 324 130 154 19 -165
"2003-11-20 13:55:00" 324 134 155 19 -167
"2003-11-20 13:56:00" 324 138 157 20 -170
"2003-11-20 13:57:00" 324 137 158 18 -174
"2003-11-20 13:58:00" 324 137 161 18 -173
"2003-11-20 13:59:00" 324 133 161 19 -174
"2003-11-20 14:00:00" 324 128 165 16 -176
"2003-11-20 14:01:00" 324 122 165 16 -175
"2003-11-20 14:02:00" 324 118 168 16 -176
"2003-11-20 14:03:00" 324 115 164 15 -178
"2003-11-20 14:04:00" 324 114 164 16 -179
"2003-11-20 14:05:00" 324 112 166 16 -178
"2003-11-20 14:06:00" 324 111 161 16 -180
"2003-11-20 14:07:00" 324 108 162 16 -179
"2003-11-20 14:08:00" 324 104 159 16 -179
"2003-11-20 14:09:00" 324 104 158 15 -181
"2003-11-20 14:10:00" 324 105 158 14 -182
"2003-11-20 14:11:00" 324 106 158 13 -184
"2003-11-20 14:12:00" 324 107 156 13 -185
"2003-11-20 14:13:00" 324 110 154 14 -187
"2003-11-20 14:14:00" 324 114 154 14 -187
"2003-11-20 14:15:00" 324 119 154 14 -188
"2003-11-20 14:16:00" 324 120 150 14 -189
"2003-11-20 14:17:00" 324 122 151 15 -190
"2003-11-20 14:18:00" 324 122 149 15 -191
"2003-11-20 14:19:00" 324 120 148 14 -192
"2003-11-20 14:20:00" 324 115 145 13 -192
"2003-11-20 14:21:00" 324 111 141 13 -195
"2003-11-20 14:22:00" 324 107 139 13 -195
"2003-11-20 14:23:00" 324 105 138 12 -195
"2003-11-20 14:24:00" 324 104 136 12 -196
"2003-11-20 14:25:00" 324 103 135 11 -196
"2003-11-20 14:26:00" 324 100 134 10 -199
"2003-11-20 14:27:00" 324 100 133 8 -199
"2003-11-20 14:28:00" 324 98 132 8 -200
"2003-11-20 14:29:00" 324 95 133 7 -200
"2003-11-20 14:30:00" 324 93 134 6 -199
"2003-11-20 14:31:00" 324 94 132 5 -200
"2003-11-20 14:32:00" 324 97 130 5 -202
"2003-11-20 14:33:00" 324 99 131 4 -203
"2003-11-20 14:34:00" 324 101 128 5 -203
"2003-11-20 14:35:00" 324 103 124 6 -205
"2003-11-20 14:36:00" 324 106 119 7 -206
"2003-11-20 14:37:00" 324 110 117 7 -206
"2003-11-20 14:38:00" 324 111 112 7 -205
"2003-11-20 14:39:00" 324 108 102 6 -203
"2003-11-20 14:40:00" 324 110 95 5 -201
"2003-11-20 14:41:00" 324 112 87 6 -201
"2003-11-20 14:42:00" 324 115 80 4 -200
"2003-11-20 14:43:00" 324 117 78 4 -198
"2003-11-20 14:44:00" 324 120 80 4 -199
"2003-11-20 14:45:00" 324 124 80 6 -199
"2003-11-20 14:46:00" 324 127 76 7 -198
"2003-11-20 14:47:00" 324 124 74 7 -198
"2003-11-20 14:48:00" 324 124 73 9 -198
"2003-11-20 14:49:00" 324 122 71 10 -198
"2003-11-20 14:50:00" 324 120 71 12 -199
"2003-11-20 14:51:00" 324 114 67 15 -199
"2003-11-20 14:52:00" 324 107 65 16 -199
"2003-11-20 14:53:00" 324 102 68 20 -200
"2003-11-20 14:54:00" 324 100 70 23 -200
"2003-11-20 14:55:00" 324 96 70 25 -200
"2003-11-20 14:56:00" 324 91 73 27 -199
"2003-11-20 14:57:00" 324 87 83 28 -199
"2003-11-20 14:58:00" 324 87 92 28 -198
"2003-11-20 14:59:00" 324 93 101 26 -198
"2003-11-20 15:00:00" 324 101 106 25 -199
"2003-11-20 15:01:00" 324 104 109 23 -199
"2003-11-20 15:02:00" 324 102 121 20 -200
"2003-11-20 15:03:00" 324 99 128 17 -201
"2003-11-20 15:04:00" 324 98 133 15 -202
"2003-11-20 15:05:00" 324 98 140 14 -202
"2003-11-20 15:06:00" 324 97 152 12 -204
"2003-11-20 15:07:00" 324 91 160 11 -206
"2003-11-20 15:08:00" 324 88 172 10 -210
"2003-11-20 15:09:00" 324 84 177 10 -211
"2003-11-20 15:10:00" 324 79 175 9 -211
"2003-11-20 15:11:00" 324 84 176 10 -211
"2003-11-20 15:12:00" 324 88 181 10 -211
"2003-11-20 15:13:00" 324 91 176 10 -211
"2003-11-20 15:14:00" 324 91 180 10 -212
"2003-11-20 15:15:00" 324 92 180 11 -211
"2003-11-20 15:16:00" 324 95 183 11 -210
"2003-11-20 15:17:00" 324 99 182 10 -208
"2003-11-20 15:18:00" 324 100 181 10 -207
"2003-11-20 15:19:00" 324 105 189 10 -208
"2003-11-20 15:20:00" 324 105 193 10 -210
"2003-11-20 15:21:00" 324 106 196 10 -211
"2003-11-20 15:22:00" 324 109 200 11 -213
"2003-11-20 15:23:00" 324 114 205 12 -216
"2003-11-20 15:24:00" 324 124 207 13 -221
"2003-11-20 15:25:00" 324 130 209 14 -223
"2003-11-20 15:26:00" 324 132 210 15 -226
"2003-11-20 15:27:00" 324 138 213 16 -229
"2003-11-20 15:28:00" 324 146 216 17 -230
"2003-11-20 15:29:00" 324 152 218 17 -231
"2003-11-20 15:30:00" 324 154 221 18 -232
"2003-11-20 15:31:00" 324 158 224 18 -232
"2003-11-20 15:32:00" 324 157 227 18 -233
"2003-11-20 15:33:00" 324 156 229 17 -232
"2003-11-20 15:34:00" 324 155 232 16 -233
"2003-11-20 15:35:00" 324 146 233 15 -235
"2003-11-20 15:36:00" 324 139 234 14 -237
"2003-11-20 15:37:00" 324 137 226 14 -237
"2003-11-20 15:38:00" 324 137 225 13 -237
"2003-11-20 15:39:00" 324 136 226 12 -238
"2003-11-20 15:40:00" 324 137 223 11 -237
"2003-11-20 15:41:00" 324 138 222 11 -237
"2003-11-20 15:42:00" 324 142 223 10 -238
"2003-11-20 15:43:00" 324 145 222 9 -239
"2003-11-20 15:44:00" 324 150 224 8 -239
"2003-11-20 15:45:00" 324 155 230 8 -239
"2003-11-20 15:46:00" 324 159 227 7 -237
"2003-11-20 15:47:00" 324 156 223 6 -237
"2003-11-20 15:48:00" 324 163 223 6 -238
"2003-11-20 15:49:00" 324 165 222 5 -239
"2003-11-20 15:50:00" 324 169 220 4 -239
"2003-11-20 15:51:00" 324 178 223 3 -240
"2003-11-20 15:52:00" 324 181 224 3 -240
"2003-11-20 15:53:00" 324 183 217 4 -241
"2003-11-20 15:54:00" 324 181 213 5 -242
"2003-11-20 15:55:00" 324 176 209 7 -243
"2003-11-20 15:56:00" 324 170 204 10 -246
"2003-11-20 15:57:00" 324 162 200 12 -248
"2003-11-20 15:58:00" 324 155 196 13 -250
"2003-11-20 15:59:00" 324 152 197 15 -254
"2003-11-20 16:00:00" 324 152 193 16 -255
"2003-11-20 16:01:00" 324 155 188 17 -256
"2003-11-20 16:02:00" 324 157 183 17 -258
"2003-11-20 16:03:00" 324 158 186 18 -259
"2003-11-20 16:04:00" 324 157 185 19 -261
"2003-11-20 16:05:00" 324 156 183 20 -262
"2003-11-20 16:06:00" 324 155 186 20 -263
"2003-11-20 16:07:00" 324 154 191 21 -264
"2003-11-20 16:08:00" 324 154 196 21 -266
"2003-11-20 16:09:00" 324 156 201 21 -266
"2003-11-20 16:10:00" 324 157 204 20 -267
"2003-11-20 16:11:00" 324 159 208 19 -268
"2003-11-20 16:12:00" 324 162 208 18 -270
"2003-11-20 16:13:00" 324 162 210 17 -271
"2003-11-20 16:14:00" 324 159 208 16 -270
"2003-11-20 16:15:00" 324 157 206 17 -272
"2003-11-20 16:16:00" 324 152 205 16 -274
"2003-11-20 16:17:00" 324 149 204 15 -274
"2003-11-20 16:18:00" 324 149 202 14 -274
"2003-11-20 16:19:00" 324 148 203 13 -273
"2003-11-20 16:20:00" 324 145 204 13 -272
"2003-11-20 16:21:00" 324 142 203 15 -271
"2003-11-20 16:22:00" 324 137 200 16 -271
"2003-11-20 16:23:00" 324 132 200 16 -271
"2003-11-20 16:24:00" 324 128 198 17 -276
"2003-11-20 16:25:00" 324 127 197 18 -280
"2003-11-20 16:26:00" 324 129 195 19 -284
"2003-11-20 16:27:00" 324 131 192 19 -288
"2003-11-20 16:28:00" 324 135 188 20 -291
"2003-11-20 16:29:00" 324 141 195 21 -295
"2003-11-20 16:30:00" 324 154 203 23 -293
"2003-11-20 16:31:00" 324 160 217 23 -298
"2003-11-20 16:32:00" 324 172 233 23 -300
"2003-11-20 16:33:00" 324 185 247 24 -304
"2003-11-20 16:34:00" 324 194 255 24 -308
"2003-11-20 16:35:00" 324 196 260 23 -314
"2003-11-20 16:36:00" 324 196 262 20 -316
"2003-11-20 16:37:00" 324 194 252 18 -315
"2003-11-20 16:38:00" 324 199 255 16 -319
"2003-11-20 16:39:00" 324 205 264 13 -322
"2003-11-20 16:40:00" 324 210 261 10 -327
"2003-11-20 16:41:00" 324 208 244 6 -328
"2003-11-20 16:42:00" 324 205 235 3 -331
"2003-11-20 16:43:00" 324 205 229 1 -336
"2003-11-20 16:44:00" 324 203 233 -1 -339
"2003-11-20 16:45:00" 324 199 234 -2 -339
"2003-11-20 16:46:00" 324 193 243 -4 -342
"2003-11-20 16:47:00" 324 186 269 -4 -350
"2003-11-20 16:48:00" 324 178 279 -7 -355
"2003-11-20 16:49:00" 324 170 283 -8 -361
"2003-11-20 16:50:00" 324 164 281 -11 -364
"2003-11-20 16:51:00" 324 158 274 -14 -368
"2003-11-20 16:52:00" 324 147 269 -18 -368
"2003-11-20 16:53:00" 324 136 267 -19 -371
"2003-11-20 16:54:00" 324 126 276 -21 -373
"2003-11-20 16:55:00" 324 112 289 -23 -378
"2003-11-20 16:56:00" 324 98 289 -25 -380
"2003-11-20 16:57:00" 324 90 306 -25 -384
"2003-11-20 16:58:00" 324 85 313 -26 -387
"2003-11-20 16:59:00" 324 83 319 -28 -390
"2003-11-20 17:00:00" 324 78 312 -29 -391
"2003-11-20 17:01:00" 324 78 303 -29 -391
"2003-11-20 17:02:00" 324 77 298 -30 -392
"2003-11-20 17:03:00" 324 74 293 -30 -393
"2003-11-20 17:04:00" 324 72 294 -30 -394
"2003-11-20 17:05:00" 324 75 302 -30 -395
"2003-11-20 17:06:00" 324 84 317 -30 -394
"2003-11-20 17:07:00" 324 99 306 -29 -398
"2003-11-20 17:08:00" 324 119 304 -26 -399
"2003-11-20 17:09:00" 324 124 295 -24 -398
"2003-11-20 17:10:00" 324 121 285 -23 -399
"2003-11-20 17:11:00" 324 117 283 -22 -402
"2003-11-20 17:12:00" 324 116 285 -21 -405
"2003-11-20 17:13:00" 324 121 279 -19 -409
"2003-11-20 17:14:00" 324 129 280 -18 -413
"2003-11-20 17:15:00" 324 138 286 -18 -420
"2003-11-20 17:16:00" 324 149 279 -19 -423
"2003-11-20 17:17:00" 324 159 278 -20 -425
"2003-11-20 17:18:00" 324 163 262 -20 -425
"2003-11-20 17:19:00" 324 167 265 -19 -428
"2003-11-20 17:20:00" 324 169 263 -18 -431
"2003-11-20 17:21:00" 324 173 264 -19 -434
"2003-11-20 17:22:00" 324 175 263 -19 -436
"2003-11-20 17:23:00" 324 168 247 -17 -435
"2003-11-20 17:24:00" 324 163 242 -16 -439
"2003-11-20 17:25:00" 324 161 243 -16 -441
"2003-11-20 17:26:00" 324 159 242 -12 -444
"2003-11-20 17:27:00" 324 165 249 -8 -446
"2003-11-20 17:28:00" 324 165 257 -10 -444
"2003-11-20 17:29:00" 324 163 243 -12 -440
"2003-11-20 17:30:00" 324 159 229 -13 -436
"2003-11-20 17:31:00" 324 137 220 -14 -433
"2003-11-20 17:32:00" 324 123 226 -15 -433
"2003-11-20 17:33:00" 324 123 242 -16 -433
"2003-11-20 17:34:00" 324 129 259 -16 -431
"2003-11-20 17:35:00" 324 133 287 -16 -432
"2003-11-20 17:36:00" 324 137 321 -16 -431
"2003-11-20 17:37:00" 324 127 329 -14 -429
"2003-11-20 17:38:00" 324 117 336 -13 -428
"2003-11-20 17:39:00" 324 109 340 -11 -428
"2003-11-20 17:40:00" 324 99 332 -10 -428
"2003-11-20 17:41:00" 324 99 312 -9 -430
"2003-11-20 17:42:00" 324 99 294 -8 -431
"2003-11-20 17:43:00" 324 102 288 -8 -432
"2003-11-20 17:44:00" 324 108 293 -9 -436
"2003-11-20 17:45:00" 324 115 303 -9 -440
"2003-11-20 17:46:00" 324 120 298 -10 -444
"2003-11-20 17:47:00" 324 120 304 -11 -446
"2003-11-20 17:48:00" 324 127 319 -12 -451
"2003-11-20 17:49:00" 324 127 316 -13 -451
